plant_name,FIPS,plant_county,plant_state,latitude,longitude,fuel_type,nameplate_capacity_MW,net_generation_MWh,NOx_tons,SO2_tons,CO2_tons,CH4_lbs,N2O_lbs,PM2.5_tons
IPL - Eagle Valley Generating Station,18109,Morgan,Indiana,39.48517,-86.4183,Gas,1040.3,5100791,114.954,10.323,2044759.25,76653.903,7665.39,0.587139736
C. C. Perry K Steam Plant,18097,Marion,Indiana,39.7631,-86.1667,Gas,23.4,24088.98,11.492,0.25,7715.885,299.366,29.937,0.473277156
IPL - Petersburg Generating Station,18125,Pike,Indiana,38.5281,-87.2525,Coal,2154.8,8755390.999,6946.475,6586.001,9930061.125,2260495.913,328888.386,197.949906
Michigan City Generating Station,18091,LaPorte,Indiana,41.7208,-86.9086,Coal,680,1072965,534.129,485.251,1260553.625,283515.719,41200.619,121.8229516
Cayuga,18165,Vermillion,Indiana,39.9242,-87.4244,Coal,1184.9,3513813,4408.472,1802.052,3987359.252,857857.396,124786.448,496.048562
Edwardsport Generating Station,18083,Knox,Indiana,38.8067,-87.2472,Coal,948.7,3981902,769.188,55.046,3608245.25,330480.004,47121.206,32.7021952
Noblesville,18057,Hamilton,Indiana,40.0969,-85.9714,Gas,283,1422801,59.893,3.209,635559.953,25792.468,2579.247,30.78113179
R Gallagher,18043,Floyd,Indiana,38.2636,-85.8381,Coal,600,21670,84.107,170.246,49370.773,13531.231,2000.952,6.931484168
F B Culley Generating Station,18173,Warrick,Indiana,37.9111,-87.3275,Coal,414.9,1379277,1002.927,1050.216,1844006.703,364945.231,53053.119,194.5836706
Butler-Warner Generation Plant,37051,Cumberland,North Carolina,35.0986,-78.8294,Gas,303.4,9092,30.373,0.055,11067.929,419.65,42.097,2.559414228
Rensselaer City Light Plant,18073,Jasper,Indiana,40.939528,-87.154472,Gas,24.8,5996.999,79.393,0.286,3851.196,131.971,14.095,3.420503408
Whitewater Valley,18177,Wayne,Indiana,39.8028,-84.8953,Coal,93.9,38593,101.918,694.438,53748.732,12747.791,1857.264,37.89289713
Lansing,19005,Allamakee,Iowa,43.3359,-91.1675,Coal,340.5,441909,108.928,127.342,535771.25,134493.443,19582.861,18.98231519
Marshalltown CTs,19127,Marshall,Iowa,42.0474,-92.859444,Gas,189,29934,48.886,0.116,22361.64,382.33,38.233,1.185645391
Prairie Creek,19113,Linn,Iowa,41.944039,-91.639167,Coal,236.4,43205,141.44,188.223,93509.561,7097.863,1026.775,8.09219683
Coralville GT,19103,Johnson,Iowa,41.671877,-91.563999,Gas,72,-716,1.02,0.011,397.948,15.011,1.501,0.018668212
Riverside (1081),19163,Scott,Iowa,41.54,-90.4481,Gas,141,-846,5.431,0.021,4095.916,269.52,26.952,0.238873631
Walter Scott Jr. Energy Center,19155,Pottawattamie,Iowa,41.18,-95.8408,Coal,1778.9,8014203,5340.169,8493.973,8389478.004,1887106.86,274556.968,214.9077433
River Hills,19153,Polk,Iowa,41.590218,-93.619499,Gas,128,-755,1.296,0.014,508.936,19.198,1.92,0.023874694
George Neal North,19193,Woodbury,Iowa,42.325814,-96.381184,Coal,1080.3,1628432,1835.903,3112.6,1880387.625,413147.444,60074.288,52.86188807
Merl Parr,19067,Floyd,Iowa,43.0563,-92.6932,Gas,36,-270,0.16,0.002,62.184,2.346,0.235,0.002917165
Burlington (IA),19057,Des Moines,Iowa,40.7412,-91.116667,Coal,290.8,1145869,930.861,3128.997,1337683.375,297637.864,43289.367,82.45741728
Algona,19109,Kossuth,Iowa,43.0733,-94.2392,Oil,19.3,428.999,6.635,0.64,363.563,29.277,5.847,0.69006017
Alta Municipal Utilities,19021,Buena Vista,Iowa,42.6736,-95.3026,Oil,6.1,119,1.855,0.168,94.81,7.679,1.536,0.179954998
Ames,19169,Story,Iowa,42.0258,-93.6089,Gas,108.8,128924,97.294,6.418,75603.752,14473.734,1818.91,5.960389703
Anita,19029,Cass,Iowa,41.444224,-94.766474,Oil,3,44.998,0.811,0.072,40.587,3.287,0.657,0.077035156
Atlantic,19029,Cass,Iowa,41.409,-95,Gas,15.3,121,0.207,0.002,89.888,4.378,0.586,0.004216729
Bancroft,19109,Kossuth,Iowa,43.292628,-94.217075,Oil,4.5,73.001,1.099,0.096,53.898,4.365,0.873,0.102107789
Bellevue,19097,Jackson,Iowa,42.25,-90.4167,Oil,10.4,33,0.56,0.05,28.336,2.295,0.459,0.053784844
Brooklyn,19157,Poweshiek,Iowa,41.7278,-92.4479,Oil,4.6,7,0.112,0.01,5.88,0.476,0.095,0.01116
Cascade,19061,Dubuque,Iowa,42.29821,-91.011974,Oil,5.2,42.999,0.682,0.06,33.644,2.721,0.544,0.063860157
Gas Turbine (IA),19013,Black Hawk,Iowa,42.512,-92.476,Gas,43.4,-471,0.837,0.009,323.899,12.218,1.222,0.015194482
Streeter Station,19013,Black Hawk,Iowa,42.5267,-92.4394,Gas,51.5,846,4.556,0.004,1856.846,134.253,14.991,0.754878465
Coggon,19113,Linn,Iowa,42.280827,-91.532705,Oil,3.4,55.86,0.727,0.07,39.362,3.188,0.638,0.07471
Corning,19003,Adams,Iowa,40.9871,-94.7352,Oil,10,14.001,0.261,0.024,13.393,1.085,0.217,0.025419845
Dayton (IA),19187,Webster,Iowa,42.260162,-94.069243,Oil,2.5,5,0.065,0.006,3.267,0.265,0.053,0.0062
Estherville,19063,Emmet,Iowa,43.4028,-94.8433,Oil,17.6,189.999,1.743,0.16,67.151,7.302,1.46,0.017759858
Forest City Light Plant,19189,Winnebago,Iowa,43.263235,-93.635383,Oil,22,439,6.785,0.644,362.665,29.372,5.874,0.688355137
Gowrie,19187,Webster,Iowa,42.282807,-94.288965,Oil,4.9,7,0.14,0.013,7.186,0.582,0.116,0.01364
Graettinger,19147,Palo Alto,Iowa,43.2397,-94.7498,Oil,3.6,81,1.361,0.125,70.393,5.701,1.14,0.133610002
Grand Junction,19073,Greene,Iowa,42.0296,-94.3699,Oil,2.2,8,0.112,0.01,5.88,0.476,0.095,0.01116
Grundy Center City Light Plant,19075,Grundy,Iowa,42.363094,-92.772322,Oil,8.7,301,3.309,0.298,215.099,14.886,2.85,0.40827
Indianola,19181,Warren,Iowa,41.359491,-93.563268,Oil,54.8,-292,2.114,1.208,390.839,31.654,6.331,0.041301537
Lake Park,19059,Dickinson,Iowa,43.4301,-95.3153,Oil,5.7,80,1.566,0.14,79.05,6.402,1.28,0.15004
Lake Mills,19189,Winnebago,Iowa,43.4172,-93.5322,Oil,18.5,246,3.728,0.345,198.278,15.856,3.161,0.376339998
Lamoni Municipal Utilities,19053,Decatur,Iowa,40.622,-93.9326,Oil,10.5,75,1.344,0.123,70.068,5.631,1.124,0.132990154
La Porte,19013,Black Hawk,Iowa,42.3159,-92.1928,Oil,7.3,336.999,5.481,0.537,302.562,24.504,4.901,0.574275
Laurens,19151,Pocahontas,Iowa,42.8486,-94.8506,Oil,9.1,284,4.575,0.417,234.78,19.015,3.803,0.445624853
Lenox,19173,Taylor,Iowa,40.88,-94.5589,Oil,6.1,43,0.942,0.091,51.202,4.147,0.829,0.097185003
Manning,19027,Carroll,Iowa,41.9067,-95.0347,Oil,7.9,424,9.534,0.86,484.586,39.247,7.849,0.919769995
Maquoketa 1,19097,Jackson,Iowa,42.035556,-90.665,Gas,26.6,-550,2.555,0.197,103.959,9.557,1.849,0.05635461
McGregor,19043,Clayton,Iowa,43.023733,-91.174927,Oil,2,9,0.187,0.017,9.8,0.794,0.159,0.0186
Milford,19059,Dickinson,Iowa,43.326083,-95.148339,Oil,6.8,213.002,3.373,0.325,183.333,14.848,2.97,0.347974853
Montezuma,19157,Poweshiek,Iowa,41.586026,-92.5228,Oil,9.8,217,3.756,0.232,176.984,12.438,2.293,0.218817196
Mt Pleasant,19087,Henry,Iowa,40.971826,-91.551221,Oil,32.5,477.996,6.948,0.617,347.148,28.116,5.623,0.658905
Muscatine,19139,Muscatine,Iowa,41.3917,-91.0569,Coal,293.5,694973,902.054,595.188,447703.931,95974.731,13958.276,20.16560662
New Hampton,19037,Chickasaw,Iowa,43.0689,-92.3201,Oil,26.5,851,12.522,0.73,562.513,40.342,7.339,0.515961413
Ogden,19015,Boone,Iowa,42.0372,-94.0462,Oil,3.9,31,0.848,0.077,43.118,3.492,0.698,0.081840155
Osage (IA),19131,Mitchell,Iowa,43.279722,-92.810556,Oil,19,5169,3.012,0.141,145.664,8.929,1.529,0.143182618
Rockford,19067,Floyd,Iowa,43.0489,-92.9468,Oil,2.9,1,0.019,0.002,0.899,0.073,0.015,0.001705
Rock Rapids,19119,Lyon,Iowa,43.429444,-96.169166,Oil,2.5,35,0.624,0.056,31.849,2.579,0.516,0.06045
Sibley One,19143,Osceola,Iowa,43.405,-95.7261,Oil,5.2,57.819,0.286,0,38.691,3.47,0.649,0.000139682
Spencer Gas Turbine,19041,Clay,Iowa,43.144585,-95.144257,Oil,23.8,354,2.936,1.664,546.436,43.599,8.72,0.089602932
State Center,19127,Marshall,Iowa,42.01667,-93.16333,Oil,6.3,117.001,2.394,0.231,158.59,11.31,2.185,0.301009849
Story City,19169,Story,Iowa,42.186076,-93.600479,Oil,13.9,247.998,3.989,0.358,219.347,16.808,3.314,0.416330158
Stuart (IA),19077,Guthrie,Iowa,41.503889,-94.3172,Oil,2.8,2.001,0.056,0.005,2.94,0.238,0.048,0.00558
Sumner,19017,Bremer,Iowa,42.8464,-92.0978,Oil,5.6,144,2.302,0.222,125.026,10.126,2.025,0.237304844
Traer Main,19171,Tama,Iowa,42.1926,-92.4636,Oil,4.1,-7,1.1,0.099,84.93,5.309,0.983,0.161199844
Villisca Municipal Power Plant,19137,Montgomery,Iowa,40.9315,-94.9855,Oil,6,15,0.27,0.023,13.23,1.071,0.214,0.02511
Vinton,19011,Benton,Iowa,42.1697,-92.0222,Oil,17.5,-88,6.272,0.605,796.459,39.897,6.749,1.511715147
Webster City,19079,Hamilton,Iowa,42.471022,-93.81499,Oil,21.3,657,4.01,2.256,729.739,59.102,11.82,0.077114613
West Bend,19147,Palo Alto,Iowa,42.961151,-94.445574,Oil,6.7,108,2.582,0.249,140.134,11.349,2.27,0.265980002
West Liberty,19139,Muscatine,Iowa,41.569128,-91.26405,Oil,17.3,20,0.205,0.059,21.723,1.759,0.352,0.013273264
Wilton,19139,Muscatine,Iowa,41.587748,-91.019456,Oil,10.2,11.759,0.186,0.016,9.147,0.741,0.148,0.017360001
Winterset,19121,Madison,Iowa,41.3372,-94.0126,Gas,13.6,2,0.232,0.02,25.561,1.303,0.222,0.048514844
Summit Lake,19175,Union,Iowa,41.1136,-94.3472,Gas,145.2,6753,30.225,0.071,5704.881,234.138,24.844,0.268575985
Earl F Wisdom,19041,Clay,Iowa,43.1606,-95.2569,Gas,119.1,20523,7.861,0.111,19001.151,690.581,71.206,5.467480213
Colby,20193,Thomas,Kansas,39.403001,-101.038202,Gas,16,79,0.358,0.004,143.364,5.408,0.541,0.006725382
Cimarron River,20175,Seward,Kansas,37.1611,-100.7619,Gas,65,703,0.882,0.004,765.197,23.076,2.308,0.047874703
Fort Dodge aka Judson Large,20057,Ford,Kansas,37.7328,-99.9497,Gas,149,3171,5.631,0.021,4194.699,156.802,15.68,0.321667451
Great Bend Station aka Arthur Mullergren,20009,Barton,Kansas,38.41,-98.8689,Gas,81.6,324,1.968,0.008,1676.446,59.32,5.932,0.106018265
Riverton,20021,Cherokee,Kansas,37.072616,-94.698704,Gas,400.2,1173629,119.301,2.644,523651,19081.992,1908.199,25.36118323
Gordon Evans Energy Center,20173,Sedgwick,Kansas,37.7903,-97.521667,Gas,904,303340,65.718,1.076,203146.805,7286.191,730.504,11.40941257
La Cygne,20107,Linn,Kansas,38.3481,-94.6456,Coal,1598.9,5798009,2949.906,719.394,6710083.25,1501698.575,218535.848,415.3313973
Hutchinson Energy Center,20155,Reno,Kansas,38.0906,-97.874722,Gas,538.7,7653,56.479,3.464,9176.935,357.44,39.629,0.666965799
Lawrence Energy Center,20045,Douglas,Kansas,39.0072,-95.269167,Coal,604,2421593,1891.902,471.708,2830198.188,667819.739,97095.457,107.6417474
Anthony,20077,Harper,Kansas,37.1517,-98.0311,Gas,11.1,49,2.083,0.002,90.881,3.851,0.449,0.000328105
Ashland,20025,Clark,Kansas,37.193787,-99.763073,Oil,6.8,54.001,0.708,0.063,32.744,2.87,0.574,0.049275779
Augusta Electric Plant No 1,20015,Butler,Kansas,37.678454,-96.97193,Gas,11.5,-147.001,0.149,0.014,6.192,0.635,0.127,0.003896637
Baldwin City Plant No 1,20045,Douglas,Kansas,38.7745,-95.1867,Oil,5.3,31,0.531,0.048,26.949,2.183,0.437,0.051150156
Belleville,20157,Republic,Kansas,39.832769,-97.632038,Oil,15.8,-255,1.138,0.102,155.65,7.306,1.196,0.295430007
Beloit,20123,Mitchell,Kansas,39.4578,-98.1122,Gas,19.3,121.001,0.355,0.031,108.285,3.858,0.526,0.205529843
Burlingame,20139,Osage,Kansas,38.7551,-95.8368,Gas,4.5,5,0.076,0,3.564,0.161,0.02,0.000012871
Burlington (KS),20031,Coffey,Kansas,38.193441,-95.749953,Oil,12.8,102,1.965,0.166,81.585,7.61,1.516,0.089057255
Chanute 2,20133,Neosho,Kansas,37.6953,-95.4586,Gas,64,174800,126.957,0.771,134840.797,4692.834,469.307,8.927914407
Clay Center,20027,Clay,Kansas,39.373966,-97.127211,Gas,31.4,-263,10.5,0.011,649.844,43.424,7.179,0.002346109
Coffeyville,20125,Montgomery,Kansas,37.037344,-95.612689,Gas,62.7,37046,35.422,0.14,27697.498,1031.017,103.157,1.454304209
Colby City of,20193,Thomas,Kansas,39.394414,-101.058372,Oil,20.2,85.999,1.156,0.106,74.069,5.227,1.007,0.140540231
Ellinwood,20009,Barton,Kansas,38.354514,-98.583436,Oil,8.5,46,0.624,0.057,42.546,2.89,0.55,0.080755155
Erie,20133,Neosho,Kansas,37.56681,-95.237499,Oil,8.2,26,0.523,0.047,26.539,2.15,0.43,0.050375155
Girard,20037,Crawford,Kansas,37.507709,-94.839318,Oil,10.8,57,0.485,0.001,50.204,4.138,0.75,0.000181249
Goodland,20181,Sherman,Kansas,39.341622,-101.705188,Gas,18.7,-3674.999,3.817,0.055,175.985,8.076,1.038,0.017817523
Hill City,20065,Graham,Kansas,39.3582,-99.8417,Oil,6.9,49.001,0,0,1.402,0.159,0.032,5.06299E-06
Hoisington,20009,Barton,Kansas,38.513,-98.7747,Oil,14.2,94,1.575,0.108,60.944,5.516,1.044,0.011425167
Holton,20085,Jackson,Kansas,39.4735,-95.73155,Gas,21.5,446.999,27.173,0.257,1596.504,53.815,6.411,2.350294166
Iola,20001,Allen,Kansas,37.923076,-95.425572,Gas,38.3,640,4.633,0.037,261.576,8.999,1.045,0.324797982
Jetmore,20083,Hodgeman,Kansas,38.080332,-99.893587,Oil,8.5,172,3.336,0.3,168.797,13.671,2.734,0.320385
Quindaro,20209,Wyandotte,Kansas,39.1492,-94.6381,Oil,388.4,-1687,106.265,0.13,14463.181,793.149,158.63,0.980294118
Kingman Municipal Power and Light Plant,20095,Kingman,Kansas,37.38311,-98.070364,Gas,21.5,4710.999,70.915,0.087,3465.702,151.363,18.231,0.012512089
La Crosse,20165,Rush,Kansas,38.531667,-99.308333,Oil,6.1,42,1.5,0.133,74.965,6.072,1.214,0.142290002
Larned,20145,Pawnee,Kansas,38.176167,-99.099984,Oil,29.2,-408,1.091,0.095,53.734,4.352,0.87,0.101990002
Lincoln,20105,Lincoln,Kansas,39.03719,-98.152993,Oil,12.6,46.001,0.763,0.069,39.117,3.159,0.631,0.074244691
McPherson 2,20113,McPherson,Kansas,38.363411,-97.68335,Gas,246.8,21575,141.417,0.106,22181.196,1032.668,146.506,0.850225784
Meade,20119,Meade,Kansas,37.285176,-100.332438,Gas,8.2,77,1.342,0.023,61.235,2.758,0.375,0.037899367
Minneapolis City of,20143,Ottawa,Kansas,39.1194,-97.7086,Gas,10.2,184.001,2.629,0.048,121.123,5.578,0.764,0.065243433
Oberlin (KS),20039,Decatur,Kansas,39.8217,-100.5289,Oil,6.9,3.919,0.065,0.006,3.267,0.265,0.053,0.006200155
Osage City,20139,Osage,Kansas,38.633183,-95.827658,Gas,13.5,-24.999,1.932,0.051,85.98,4.597,0.686,0.027616488
Osawatomie City of,20121,Miami,Kansas,38.501719,-94.960069,Oil,7,11,0.168,0.016,8.82,0.714,0.143,0.016739845
Osborne,20141,Osborne,Kansas,39.441979,-98.690296,Oil,7.1,6.859,0.145,0.008,7.229,0.465,0.085,0.011204169
Ottawa,20059,Franklin,Kansas,38.615579,-95.279742,Gas,30.7,892.999,23.572,0.033,1405.24,68.044,9.06,0.013141145
Pratt,20151,Pratt,Kansas,37.6359,-98.7433,Gas,23.5,5252,6.469,0.129,4388.976,165.768,16.616,0.311167719
Russell Downtown,20167,Russell,Kansas,38.893333,-98.856944,Gas,15.7,116,2.069,0.102,93.885,6.195,1.077,0.070596765
Sabetha Power Plant,20131,Nemaha,Kansas,39.904922,-95.803367,Gas,21.8,-889.002,2.091,0.118,110.691,6.724,1.205,0.177964351
St John,20185,Stafford,Kansas,37.9953,-98.7602,Oil,5.9,20,0.242,0.023,12.739,1.032,0.206,0.024180001
Stafford,20185,Stafford,Kansas,37.956117,-98.599286,Oil,5.1,1.96,0.018,0.002,0.98,0.079,0.016,0.001856505
Sterling,20159,Rice,Kansas,38.2143,-98.2071,Gas,10.3,43,0.14,0.013,35.197,1.343,0.193,0.066805154
Stockton,20163,Rooks,Kansas,39.43619,-99.27793,Gas,6,-150.999,0.453,0,21.975,1.041,0.136,7.93358E-05
Wamego,20149,Pottawatomie,Kansas,39.1992,-96.3086,Gas,15.2,-606,4.738,0.006,215.955,9.337,1.112,0.000779645
Washington,20201,Washington,Kansas,39.7306,-96.9795,Oil,8.9,44,0.493,0.044,43.935,2.535,0.456,0.083389847
Wellington 1,20191,Sumner,Kansas,37.261372,-97.4057,Gas,25,55,0.084,0.002,63.325,2.39,0.239,0.004362407
Garden City,20055,Finney,Kansas,37.9703,-100.8956,Gas,267.8,74504.999,124.641,0.302,59550.517,2229.213,222.921,3.406631061
Big Sandy,21127,Lawrence,Kentucky,38.1707,-82.6176,Gas,1096.8,1062894,908.69,27.41,632583.875,23376.964,2337.696,92.31849523
E W Brown,21167,Mercer,Kentucky,37.78831,-84.71257,Coal,1747.7,1429978.999,525.13,411.606,1539345.339,289419.758,41588.001,1342.473068
Ghent,21041,Carroll,Kentucky,38.7497,-85.035,Coal,2225.9,10164161,6350.863,8546.381,10824157.5,2720280.587,395676.763,1656.327957
Haefling,21067,Fayette,Kentucky,38.0794,-84.5194,Gas,62.1,-112,0.03,0,10.812,0.408,0.041,0.000507214
Cane Run,21111,Jefferson,Kentucky,38.1831,-85.8892,Gas,1467.9,5163413,441.134,10.665,2112662.125,77408.521,7740.852,102.318933
Mill Creek,21111,Jefferson,Kentucky,38.0525,-85.9103,Coal,1717.2,8258067,6917.183,2922.787,8735075.625,2115701.315,307669.57,944.9830013
Paddy's Run,21111,Jefferson,Kentucky,38.223592,-85.841704,Gas,226.6,59988,37.127,0.214,42180.332,1550.153,155.015,0.050079037
Zorn,21111,Jefferson,Kentucky,38.280278,-85.702331,Gas,18,-45,0.113,0.001,44.067,1.662,0.166,0.002067239
Elmer Smith,21059,Daviess,Kentucky,37.7942,-87.0608,Coal,445.3,1604913,2425,1977.343,1818172.719,445571.366,64817.836,262.2287746
Paris (KY),21017,Bourbon,Kentucky,38.2049,-84.2383,Oil,11.5,16,0.316,0.03,16.659,1.349,0.27,0.031560436
Paradise,21177,Muhlenberg,Kentucky,37.2608,-86.9783,Gas,3718.2,9500743,4421.923,2128.458,5747131.639,787114.213,110117.466,638.0270029
Shawnee,21145,McCracken,Kentucky,37.1517,-88.775,Coal,1750,5676197,8025.751,16345.716,7654154.062,1582812.929,230270.143,7878.059741
HMP and L Station 2,21101,Henderson,Kentucky,37.6469,-87.5028,Coal,405,13612,20.432,16.962,21865.95,4632.509,676.565,3.345980838
Robert Reid,21233,Webster,Kentucky,37.6461,-87.5019,Gas,194.8,-9820,33.69,2.89,5625.781,244.184,28.696,0.554439439
John S. Cooper,21199,Pulaski,Kentucky,36.9981,-84.5919,Coal,344,168610,134.361,80.888,207894.195,48673.577,7086.407,229.3723378
Louisiana 1,22033,East Baton Rouge,Louisiana,30.4922,-91.1864,Gas,450.9,3025291,679.693,7.91,927360.483,34870.722,3483.901,44.55894741
Coughlin Power Station,22039,Evangeline,Louisiana,30.8439,-92.261111,Gas,922.8,3723199,624.96,8.651,1713610.25,64142.683,6414.268,26.38912293
Teche Power Station,22101,St Mary,Louisiana,29.822222,-91.5425,Gas,468.1,990602,1288.529,3.09,612307.913,24811.99,2481.199,40.74472461
Little Gypsy,22089,St Charles,Louisiana,30.005067,-90.461694,Gas,1250.6,2708876,3354.057,8.43,1669844.125,65311.383,6531.138,149.5181744
Ninemile Point,22051,Jefferson,Louisiana,29.9472,-90.1458,Gas,2791,9832527,8495.078,25.824,5114967.875,191043.715,19110.635,574.4687627
Sterlington,22073,Ouachita,Louisiana,32.7047,-92.0792,Gas,474,885,8.258,0.011,2180.875,89.338,8.934,0.225434966
Arsenal Hill Power Plant,22017,Caddo,Louisiana,32.51947,-93.760125,Gas,749,2590763,140.577,5.502,1089854.137,40108.584,4010.858,60.9158117
Lieberman Power Plant,22017,Caddo,Louisiana,32.7047,-93.9597,Gas,278,77865,70.956,0.254,50233.133,2055.411,205.541,0.189604058
Houma,22109,Terrebonne,Louisiana,29.5806,-90.7225,Gas,99.3,61805,54.016,0.179,35469.185,1705.37,170.537,2.220334382
Big Cajun 1,22077,Pointe Coupee,Louisiana,30.6739,-91.3556,Gas,492.8,130766,66.506,0.49,97124.236,3601.779,360.178,10.75972306
Cape Gas Turbine,23005,Cumberland,Maine,43.6436,-70.2544,Oil,35,1456,15.774,8.955,2896.174,234.561,46.912,0.306050779
William F Wyman,23005,Cumberland,Maine,43.7508,-70.1567,Oil,862.7,5942,11.314,45.543,10136.17,827.362,165.472,0.157610218
Herbert A Wagner,24003,Anne Arundel,Maryland,39.1781,-76.5268,Coal,1058.5,159035,129.863,1265.718,224894.421,47841.876,6981.505,31.53040098
Notch Cliff,24005,Baltimore,Maryland,39.4217,-76.5087,Gas,144,43575,88.32,0.913,33389.945,1259.524,125.952,1.566358671
Perryman,24025,Harford,Maryland,39.442836,-76.221761,Gas,545.4,203102,51.168,0.968,135955.571,5293.343,630.83,9.347756591
Philadelphia,24510,Baltimore City,Maryland,39.2986,-76.5636,Oil,82.8,1804,13.836,7.95,2570.992,208.225,41.645,0.271687485
Riverside (MD),24005,Baltimore,Maryland,39.2369,-76.5133,Oil,257.2,276,2.586,1.457,471.276,38.169,7.634,0.049801749
Westport,24510,Baltimore City,Maryland,39.26604,-76.629537,Gas,121.5,46124,134.562,0.212,41983.418,1570.242,157.024,2.760287951
Crisfield,24039,Somerset,Maryland,37.994134,-75.837679,Oil,11.6,657,11.072,0.996,561.188,45.451,9.09,1.06516
Vienna,24019,Dorchester,Maryland,38.4878,-75.8208,Oil,180.6,-494,8.479,38.1,5356.196,296.05,59.21,0.916667539
Chalk Point,24033,Prince Georges,Maryland,38.5444,-76.6861,Coal,2553,495132,587.902,411.681,657452.86,128122.465,18563.708,27.65141572
Dickerson,24031,Montgomery,Maryland,39.2097,-77.4644,Gas,933,205005.999,238.189,74.788,221540.004,38575.385,5506.102,6.23698366
Morgantown,24017,Charles,Maryland,38.3592,-76.9767,Coal,1548,1737320,436.732,1226.786,1935792.225,447415.539,65089.715,97.51498291
Easton,24041,Talbot,Maryland,38.7786,-76.0769,Oil,33.6,-49.998,15.797,1.431,805.686,65.252,13.05,1.529229697
Framingham Station,25021,Norfolk,Massachusetts,42.2672,-71.3983,Oil,42.6,402,2.943,1.38,497.189,36.158,7.232,0.007152105
Mystic,25017,Middlesex,Massachusetts,42.3908,-71.0675,Gas,2844.2,2188027,100.236,77.766,994487.775,38429.218,4026.827,18.56095559
Medway Station,25021,Norfolk,Massachusetts,42.140028,-71.446441,Oil,135,1266,8.099,8.166,2539.7,213.913,42.783,0.048305992
Kendall Green Energy LLC,25017,Middlesex,Massachusetts,42.3633,-71.0792,Gas,294.9,1446774,36.833,3.068,493232.248,18481.664,1851.113,14.4313797
