latitude,longitude,GEOID,County,State_Abbrev,Geo_ID
31.9739511211,-81.0939703133,13051,Chatham County,GA,0500000US13051
32.346971275,-84.7870462059,13053,Chattahoochee County,GA,0500000US13053
34.4750152607,-85.3452913609,13055,Chattooga County,GA,0500000US13055
34.2439383654,-84.4761934266,13057,Cherokee County,GA,0500000US13057
33.9511687467,-83.3673290793,13059,Clarke County,GA,0500000US13059
31.6262755156,-84.9801029119,13061,Clay County,GA,0500000US13061
33.5419006063,-84.3576542517,13063,Clayton County,GA,0500000US13063
30.9149468971,-82.7062370645,13065,Clinch County,GA,0500000US13065
33.9414815247,-84.5766842461,13067,Cobb County,GA,0500000US13067
31.5492717947,-82.8492009827,13069,Coffee County,GA,0500000US13069
31.1883904668,-83.7688482856,13071,Colquitt County,GA,0500000US13071
33.5441179101,-82.2640527023,13073,Columbia County,GA,0500000US13073
31.1539910285,-83.4304650673,13075,Cook County,GA,0500000US13075
33.3534616689,-84.7633607428,13077,Coweta County,GA,0500000US13077
32.7145016626,-83.9863423246,13079,Crawford County,GA,0500000US13079
31.9229299181,-83.768102221,13081,Crisp County,GA,0500000US13081
34.854520662,-85.5045272078,13083,Dade County,GA,0500000US13083
34.4442980744,-84.1706356875,13085,Dawson County,GA,0500000US13085
30.8783441069,-84.5790701498,13087,Decatur County,GA,0500000US13087
33.7715468713,-84.226432416,13089,DeKalb County,GA,0500000US13089
32.1721824488,-83.168399978,13091,Dodge County,GA,0500000US13091
32.1571759799,-83.7987668507,13093,Dooly County,GA,0500000US13093
31.5333740309,-84.2162536823,13095,Dougherty County,GA,0500000US13095
33.701828378,-84.7679728373,13097,Douglas County,GA,0500000US13097
31.3228327133,-84.9036434233,13099,Early County,GA,0500000US13099
30.7100896074,-82.8939351883,13101,Echols County,GA,0500000US13101
32.3673093945,-81.3413404834,13103,Effingham County,GA,0500000US13103
34.1167932846,-82.8400954979,13105,Elbert County,GA,0500000US13105
32.5897619047,-82.301708462,13107,Emanuel County,GA,0500000US13107
32.1567629596,-81.8868846224,13109,Evans County,GA,0500000US13109
34.8641146532,-84.3198525836,13111,Fannin County,GA,0500000US13111
33.4139430365,-84.4941911259,13113,Fayette County,GA,0500000US13113
34.263162689,-85.2142786499,13115,Floyd County,GA,0500000US13115
34.225546386,-84.1250173789,13117,Forsyth County,GA,0500000US13117
34.3754273152,-83.2291886374,13119,Franklin County,GA,0500000US13119
33.7902830104,-84.4669897339,13121,Fulton County,GA,0500000US13121
34.6911781057,-84.4556269832,13123,Gilmer County,GA,0500000US13123
33.2292799721,-82.6107022318,13125,Glascock County,GA,0500000US13125
31.2132418055,-81.4936975935,13127,Glynn County,GA,0500000US13127
34.5031701949,-84.8759139254,13129,Gordon County,GA,0500000US13129
30.8746728358,-84.2344263446,13131,Grady County,GA,0500000US13131
33.5787842008,-83.1666552038,13133,Greene County,GA,0500000US13133
33.9617197861,-84.0236132972,13135,Gwinnett County,GA,0500000US13135
34.6310256133,-83.5311320934,13137,Habersham County,GA,0500000US13137
34.316890097,-83.81967864,13139,Hall County,GA,0500000US13139
33.2704260085,-83.0006868923,13141,Hancock County,GA,0500000US13141
33.7942334247,-85.2110263502,13143,Haralson County,GA,0500000US13143
32.7360040875,-84.9089881157,13145,Harris County,GA,0500000US13145
34.3508983325,-82.9642475976,13147,Hart County,GA,0500000US13147
33.2970283837,-85.128270367,13149,Heard County,GA,0500000US13149
33.4529935799,-84.1541806022,13151,Henry County,GA,0500000US13151
32.458996427,-83.6662408919,13153,Houston County,GA,0500000US13153
31.6022829517,-83.2763750394,13155,Irwin County,GA,0500000US13155
34.1338827438,-83.5663480377,13157,Jackson County,GA,0500000US13157
33.3164335785,-83.6880895838,13159,Jasper County,GA,0500000US13159
31.8055957772,-82.6369408916,13161,Jeff Davis County,GA,0500000US13161
33.0548441405,-82.4181514496,13163,Jefferson County,GA,0500000US13163
32.7924711254,-81.9635320121,13165,Jenkins County,GA,0500000US13165
32.7014650504,-82.6600810997,13167,Johnson County,GA,0500000US13167
33.0251331683,-83.5605241695,13169,Jones County,GA,0500000US13169
33.0765357599,-84.1394626622,13171,Lamar County,GA,0500000US13171
31.0378936572,-83.0626533592,13173,Lanier County,GA,0500000US13173
32.4636565938,-82.9222383646,13175,Laurens County,GA,0500000US13175
31.7795065577,-84.1411344532,13177,Lee County,GA,0500000US13177
31.8072288628,-81.4562556854,13179,Liberty County,GA,0500000US13179
33.7936596461,-82.4512128043,13181,Lincoln County,GA,0500000US13181
31.752584831,-81.7457669756,13183,Long County,GA,0500000US13183
30.8338568988,-83.2677076921,13185,Lowndes County,GA,0500000US13185
34.5721889489,-84.0026558339,13187,Lumpkin County,GA,0500000US13187
33.4828592099,-82.4813683615,13189,McDuffie County,GA,0500000US13189
31.4838062078,-81.3755663746,13191,McIntosh County,GA,0500000US13191
32.3583825945,-84.0424794131,13193,Macon County,GA,0500000US13193
34.1277855795,-83.2090415694,13195,Madison County,GA,0500000US13195
32.3533781815,-84.5246378869,13197,Marion County,GA,0500000US13197
33.0406559359,-84.6883115804,13199,Meriwether County,GA,0500000US13199
31.1639914481,-84.7307216738,13201,Miller County,GA,0500000US13201
31.2253196926,-84.1943088346,13205,Mitchell County,GA,0500000US13205
33.0138972496,-83.9186821405,13207,Monroe County,GA,0500000US13207
32.1733642109,-82.5348172563,13209,Montgomery County,GA,0500000US13209
33.5908249244,-83.4923823005,13211,Morgan County,GA,0500000US13211
34.7884475042,-84.7480935785,13213,Murray County,GA,0500000US13213
32.5099583696,-84.8770429861,13215,Muscogee County,GA,0500000US13215
33.5550489458,-83.8501865375,13217,Newton County,GA,0500000US13217
33.8349402867,-83.437054781,13219,Oconee County,GA,0500000US13219
33.8806479609,-83.0807032108,13221,Oglethorpe County,GA,0500000US13221
33.9205455549,-84.867288503,13223,Paulding County,GA,0500000US13223
32.5687919024,-83.8268633608,13225,Peach County,GA,0500000US13225
34.4643197803,-84.4656390578,13227,Pickens County,GA,0500000US13227
31.3587576021,-82.2127427051,13229,Pierce County,GA,0500000US13229
33.0922652469,-84.3892346459,13231,Pike County,GA,0500000US13231
34.0017844854,-85.1881533822,13233,Polk County,GA,0500000US13233
32.2322990847,-83.4759611368,13235,Pulaski County,GA,0500000US13235
33.3217673671,-83.3728413605,13237,Putnam County,GA,0500000US13237
31.8673305599,-85.0187841576,13239,Quitman County,GA,0500000US13239
34.8817246173,-83.4020764834,13241,Rabun County,GA,0500000US13241
31.7626226688,-84.7541920738,13243,Randolph County,GA,0500000US13243
33.3596322314,-82.0735477739,13245,Richmond County,GA,0500000US13245
33.6542354352,-84.0266082893,13247,Rockdale County,GA,0500000US13247
32.2616858077,-84.3147208166,13249,Schley County,GA,0500000US13249
32.7505866271,-81.6119345544,13251,Screven County,GA,0500000US13251
30.9387779365,-84.8688701106,13253,Seminole County,GA,0500000US13253
33.2608769536,-84.2841507002,13255,Spalding County,GA,0500000US13255
34.5539435236,-83.2934335296,13257,Stephens County,GA,0500000US13257
32.0784621843,-84.8352023744,13259,Stewart County,GA,0500000US13259
32.039959396,-84.1970560516,13261,Sumter County,GA,0500000US13261
32.699486303,-84.5330101769,13263,Talbot County,GA,0500000US13263
33.5660908408,-82.8787644687,13265,Taliaferro County,GA,0500000US13265
32.0457484071,-82.0581758793,13267,Tattnall County,GA,0500000US13267
32.5554592715,-84.2504642348,13269,Taylor County,GA,0500000US13269
31.929800968,-82.9389875255,13271,Telfair County,GA,0500000US13271
31.7768809864,-84.4369222013,13273,Terrell County,GA,0500000US13273
30.8636815475,-83.9193134094,13275,Thomas County,GA,0500000US13275
31.4574378292,-83.5265943229,13277,Tift County,GA,0500000US13277
32.1217203314,-82.3312929099,13279,Toombs County,GA,0500000US13279
34.9167055034,-83.7372785445,13281,Towns County,GA,0500000US13281
32.4038815035,-82.567282527,13283,Treutlen County,GA,0500000US13283
33.0335103757,-85.0283367991,13285,Troup County,GA,0500000US13285
31.7163847519,-83.6240929756,13287,Turner County,GA,0500000US13287
32.6672014402,-83.4270835327,13289,Twiggs County,GA,0500000US13289
34.8340257189,-83.990719955,13291,Union County,GA,0500000US13291
32.8812700424,-84.2993435146,13293,Upson County,GA,0500000US13293
34.7356590026,-85.3009850599,13295,Walker County,GA,0500000US13295
33.7815571316,-83.7338466262,13297,Walton County,GA,0500000US13297
31.0536324937,-82.4236757904,13299,Ware County,GA,0500000US13299
33.4089633624,-82.6767617191,13301,Warren County,GA,0500000US13301
32.9695357353,-82.7958991685,13303,Washington County,GA,0500000US13303
31.5514336788,-81.9167587358,13305,Wayne County,GA,0500000US13305
32.0466488616,-84.5510526557,13307,Webster County,GA,0500000US13307
32.1170652349,-82.7245932678,13309,Wheeler County,GA,0500000US13309
34.6463905658,-83.747108233,13311,White County,GA,0500000US13311
34.8056115749,-84.9672206823,13313,Whitfield County,GA,0500000US13313
31.9728932009,-83.4323638025,13315,Wilcox County,GA,0500000US13315
33.7819451825,-82.743226753,13317,Wilkes County,GA,0500000US13317
32.8024055204,-83.1712490669,13319,Wilkinson County,GA,0500000US13319
31.5515116745,-83.8508756933,13321,Worth County,GA,0500000US13321
19.6023968175,-155.522885864,15001,Hawaii County,HI,0500000US15001
23.7186403965,-164.736740347,15003,Honolulu County,HI,0500000US15003
21.2118898113,-156.954041591,15005,Kalawao County,HI,0500000US15005
22.0110798698,-159.7054382,15007,Kauai County,HI,0500000US15007
20.867735408,-156.617058801,15009,Maui County,HI,0500000US15009
43.4511000415,-116.241166631,16001,Ada County,ID,0500000US16001
44.8895880248,-116.453882862,16003,Adams County,ID,0500000US16003
42.6684852128,-112.224618777,16005,Bannock County,ID,0500000US16005
42.2847872565,-111.329738822,16007,Bear Lake County,ID,0500000US16007
47.2175378518,-116.658654162,16009,Benewah County,ID,0500000US16009
43.2165580516,-112.398078523,16011,Bingham County,ID,0500000US16011
43.411940562,-113.980147573,16013,Blaine County,ID,0500000US16013
43.9891394613,-115.730322485,16015,Boise County,ID,0500000US16015
48.3000250033,-116.601061373,16017,Bonner County,ID,0500000US16017
43.3877423794,-111.614752705,16019,Bonneville County,ID,0500000US16019
48.7668933923,-116.462903445,16021,Boundary County,ID,0500000US16021
43.7229327365,-113.172032247,16023,Butte County,ID,0500000US16023
43.4633261176,-114.805776873,16025,Camas County,ID,0500000US16025
43.6250870279,-116.709270124,16027,Canyon County,ID,0500000US16027
42.7705180974,-111.562215274,16029,Caribou County,ID,0500000US16029
42.2838809992,-113.600088287,16031,Cassia County,ID,0500000US16031
44.2839056343,-112.351297512,16033,Clark County,ID,0500000US16033
46.6737194276,-115.65690713,16035,Clearwater County,ID,0500000US16035
44.2411163796,-114.281712396,16037,Custer County,ID,0500000US16037
43.3538854014,-115.469262353,16039,Elmore County,ID,0500000US16039
42.1810916537,-111.813201111,16041,Franklin County,ID,0500000US16041
44.2287741072,-111.481955865,16043,Fremont County,ID,0500000US16043
44.061546541,-116.397518964,16045,Gem County,ID,0500000US16045
42.9710217012,-114.811514939,16047,Gooding County,ID,0500000US16047
45.8441976984,-115.46748731,16049,Idaho County,ID,0500000US16049
43.8201324535,-112.311302461,16051,Jefferson County,ID,0500000US16051
42.6899047449,-114.263941364,16053,Jerome County,ID,0500000US16053
47.6743566297,-116.701762031,16055,Kootenai County,ID,0500000US16055
46.8161762124,-116.711723179,16057,Latah County,ID,0500000US16057
44.9432516761,-113.933251642,16059,Lemhi County,ID,0500000US16059
46.2369933896,-116.426326116,16061,Lewis County,ID,0500000US16061
43.0023986959,-114.138200808,16063,Lincoln County,ID,0500000US16063
43.7841402516,-111.659188485,16065,Madison County,ID,0500000US16065
42.8542597176,-113.637461803,16067,Minidoka County,ID,0500000US16067
46.326849228,-116.750277131,16069,Nez Perce County,ID,0500000US16069
42.1949698367,-112.539356598,16071,Oneida County,ID,0500000US16071
42.5814260739,-116.169968363,16073,Owyhee County,ID,0500000US16073
44.0067583131,-116.76084539,16075,Payette County,ID,0500000US16075
42.6936561133,-112.840655966,16077,Power County,ID,0500000US16077
47.3529575649,-115.892435463,16079,Shoshone County,ID,0500000US16079
43.759429876,-111.207614545,16081,Teton County,ID,0500000US16081
42.3558758962,-114.667148472,16083,Twin Falls County,ID,0500000US16083
44.7666370786,-115.566279021,16085,Valley County,ID,0500000US16085
44.4524547726,-116.784781333,16087,Washington County,ID,0500000US16087
39.9879052609,-91.1884921409,17001,Adams County,IL,0500000US17001
37.191593361,-89.3376041231,17003,Alexander County,IL,0500000US17003
38.8868296401,-89.4355442381,17005,Bond County,IL,0500000US17005
42.3230756866,-88.8233754157,17007,Boone County,IL,0500000US17007
39.9617616288,-90.7503556212,17009,Brown County,IL,0500000US17009
41.4041459264,-89.5286557577,17011,Bureau County,IL,0500000US17011
39.1692979289,-90.6675721556,17013,Calhoun County,IL,0500000US17013
42.0687539209,-89.9343041982,17015,Carroll County,IL,0500000US17015
39.9735467174,-90.247375054,17017,Cass County,IL,0500000US17017
40.1400890018,-88.1991706674,17019,Champaign County,IL,0500000US17019
39.5458317531,-89.2772543125,17021,Christian County,IL,0500000US17021
39.3335754723,-87.7877174066,17023,Clark County,IL,0500000US17023
38.7541714951,-88.4902374225,17025,Clay County,IL,0500000US17025
38.6064621876,-89.4224823889,17027,Clinton County,IL,0500000US17027
39.5202961461,-88.2217534978,17029,Coles County,IL,0500000US17029
41.8954290221,-87.6461407931,17031,Cook County,IL,0500000US17031
39.0026980674,-87.7595511478,17033,Crawford County,IL,0500000US17033
39.2733468255,-88.2401981662,17035,Cumberland County,IL,0500000US17035
41.8935293191,-88.7703159232,17037,DeKalb County,IL,0500000US17037
40.1746293382,-88.9040887049,17039,De Witt County,IL,0500000US17039
39.7694547721,-88.2173347046,17041,Douglas County,IL,0500000US17041
41.8519557671,-88.0855946496,17043,DuPage County,IL,0500000US17043
39.6785303915,-87.7455648767,17045,Edgar County,IL,0500000US17045
38.4164943803,-88.053300973,17047,Edwards County,IL,0500000US17047
39.0597819407,-88.5898533622,17049,Effingham County,IL,0500000US17049
39.0001785652,-89.0241202321,17051,Fayette County,IL,0500000US17051
40.597165174,-88.2232738465,17053,Ford County,IL,0500000US17053
37.9922926916,-88.9241655023,17055,Franklin County,IL,0500000US17055
40.4727799619,-90.2074818825,17057,Fulton County,IL,0500000US17057
37.7627564124,-88.230465738,17059,Gallatin County,IL,0500000US17059
39.3561681629,-90.3904985092,17061,Greene County,IL,0500000US17061
41.2851032069,-88.4184956524,17063,Grundy County,IL,0500000US17063
38.0815539776,-88.5390962907,17065,Hamilton County,IL,0500000US17065
40.4037747348,-91.1646955496,17067,Hancock County,IL,0500000US17067
37.5181798892,-88.2667801291,17069,Hardin County,IL,0500000US17069
40.8181139287,-90.925108658,17071,Henderson County,IL,0500000US17071
41.3531364976,-90.1314083142,17073,Henry County,IL,0500000US17073
40.7472371326,-87.8242979012,17075,Iroquois County,IL,0500000US17075
37.7851065199,-89.3820759403,17077,Jackson County,IL,0500000US17077
39.0100394517,-88.1538411275,17079,Jasper County,IL,0500000US17079
38.3005234344,-88.9240091565,17081,Jefferson County,IL,0500000US17081
39.0855054887,-90.3565282985,17083,Jersey County,IL,0500000US17083
42.3658182043,-90.2125952059,17085,Jo Daviess County,IL,0500000US17085
37.4596486226,-88.8809285275,17087,Johnson County,IL,0500000US17087
41.9388566679,-88.4286377038,17089,Kane County,IL,0500000US17089
41.1377184724,-87.8618317846,17091,Kankakee County,IL,0500000US17091
41.590577647,-88.4287883539,17093,Kendall County,IL,0500000US17093
40.9318279821,-90.2132382621,17095,Knox County,IL,0500000US17095
42.325322722,-87.6311845438,17097,Lake County,IL,0500000US17097
41.3440027805,-88.8859379256,17099,LaSalle County,IL,0500000US17099
38.7199480156,-87.7267298383,17101,Lawrence County,IL,0500000US17101
41.7461054437,-89.3003092504,17103,Lee County,IL,0500000US17103
40.8915578871,-88.5577158078,17105,Livingston County,IL,0500000US17105
40.1245363517,-89.3675209057,17107,Logan County,IL,0500000US17107
40.4562312432,-90.6778776624,17109,McDonough County,IL,0500000US17109
42.3243507876,-88.4524199255,17111,McHenry County,IL,0500000US17111
40.4908916187,-88.847324278,17113,McLean County,IL,0500000US17113
